Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Dishwasher Freshener Lemon 6Ml,(1),5,1.50,Tesco dishwasher freshener lemon.,not applicable,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302429383
Surf Tropical Lily Biological Detergent 120 Washes 4.2L,No ratings yet,Nan,10.00,"Surf Tropical Lily & Ylang Ylang is a gorgeous bouquet of two of nature’s most exotic and enticing flowers. Feminine and strong, the lily’s honeyed, floral scent is a favourite, ranking in the top five most popular fresh cut flowers in the world. The Ylang Ylang flower’s sweet aroma seduces the senses and soothes the spirit. Its sensual fragrance is said to re-connect mind and body, creating feelings of euphoria. Surf Tropical Lily & Ylang Ylang with its exotic fragrance is available in washing liquid, washing powder and washing capsules and is suitable for washing both colours and whites. Surf’s laundry range brings you the joy of fragrance, long after you’ve washed your clothes. With burst after burst of uplifting fragrance released right through your day, your laundry stays fragrantly fresh, with a brilliant deep clean you’ll love. Surf liquid is suitable for cold washes. It delivers excellent fragrance and brilliant cleaning, and can also be used for pretreating. To use Surf liquid effectively, pour into the dosing ball provided and then place this in the drum of your washing machine. Then add your laundry and start the wash. For the best results, use 35ml Surf liquid for standard loads (4-5kg) and soft/medium water. Use 52ml for larger or dirtier loads, and hard water.","5-15% : Anionic surfactants. <5% : Non-ionic surfactants, Soap, Perfumes, Phosphonates, Polycarboxylates, Optical brighteners, Butylphenyl Methylpropional, Limonene, Benzisothiazolinone, Citronellol, Eugenol, Enzymes, Benzyl Salicylate",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304783379
Tesco Recycled Square Washing Up Bowl Dark Grey,(5),3.6,2.00,Made from 100% recycled plastics,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305024868
Ambi Pur 3Volution Pet Refill 20Ml,(727),4.8,2.75,"Febreze Air Freshener Plug-In Refill with Odourclear technology continuously cleans away tough lingering odours, leaving a light fresh scent for up to 80 days (if used 12 hours a day on setting 2). This blend cleans away tough lingering pet odours and leaves a light fresh scent. Create the ambiance you desire with Febreze Plug-in and its bountiful range of high quality fragrances that truly cleans away odours, letting you and your guests enjoy a true scent and freshness experience. Use the Febreze Plug refills only with Febreze devices, sold separately, to fill your home with air freshness and fragrance that you will keep noticing day after day, week after week. And for instant freshness, try the full range of new Febreze products with the unique Odourclear technology, such as Febreze Fabric Refresher, Air and Car Freshener.","Linalool, Limonene, Tetramethyl Acetyloctahydronaphthalenes, Benzyl Salicylate, Citronellol, Geranyl Acetate, Dihydromyrcene, 2.4-Dimethyl-3-Cyclohexene Carboxaldehyde, Hydroxycitronellal, Pentamethylheptenone, Cyclamen Aldehyde, Dimethyl Heptenal, Isocyclocitral, Alpha-Isomethyl Ionone, Geraniol, Hexyl Salicylate, 3.5.5-Trimethylhexanal, Methylenedioxyphenyl Methylpropanal, Scentenal, Rose Ketone-4, Dimethyl-3-Cyclohexene-1-Carbaldehyde, Citral, Delta-Damascone, Isoeugenol, Lauraldehyde, Methylundecanal, Methyl 2-Octynoate",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295496934
Method Spray Shower Cleaner Ylang 828Ml,(15),4.1,3.00,Learn more at methodproducts.co.uk or just give us a call on 0207 788 7904,"<5%: Non-Ionic Surfactants*, Perfume (Geraniol*), Others: Water, Alcohol Denat.*, Lactic Acid*, Potassium Hydroxide*, *Denotes Plant or Mineral Origin",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/264889822
Method Soothing Rainstorm Multisurface Cleaner 828Ml,(6),3.8,3.00,Method Soothing Rainstorm M/Surf Cleaner 828ml ,"<5%: Non-Ionic Surfactants*, Perfume (Linalool*), Others: Water, Tetrasodium Glutamate Diacetate*, Potassium Hydroxide*, *Denotes Plant or Mineral origin",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305053827
Airwick Air Freshener Aerosol Pure Cotton 250 Ml,(5),3.4,2.00,Pure Soft Cotton,Made in E.U.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295496617
Surf Lavender & Jasmine Washing Powder 40 Wash 2600G,(50),4.9,5.00,"Surf Lavender & Spring Jasmine is the perfect combination of two iconic scents. Lavender's floral, sweet scent combined with its woody, pungent perfume is both stimulating and soothing and has been said to be used to freshen laundry since Roman times. Spring Jasmine's warm, comforting and sweet scent is fabled for its aphrodisiac qualities. Called the “Queen of the Night"" in India, its fragrance is said to produce feelings of optimism and playfulness. Surf Lavender & Spring Jasmine with its soothing fragrance is available in washing liquid, washing powder and washing capsules and is suitable for washing both colours and whites. Surf's laundry range brings you the joy of fragrance, long after you've washed your clothes. With burst after burst of uplifting fragrance released right through your day, your laundry stays fragrantly fresh, with a brilliant deep clean you'll love. Surf powder offers brilliant cleaning and excellent fragrance, with outstanding results even in cold water. It has brilliant cleaning power and is great on white clothes. To use Surf powder effectively, add it to the dispensing drawer of your washing machine, put in the laundry and start the wash. For the best results in soft water, use 50ml Surf powder for light loads, 90ml for standard loads and 170ml for larger or dirtier loads. In medium water, use 90ml for light loads, 130ml for standard and 201ml maximum. In hard water, use 130ml for light, 170 ml for standard and 250ml maximum. (1 hour cycle)","5-15%: Anionic surfactants. <5%: Enzymes, Nonionic surfactants, Optical brighteners, Oxygen-based bleaching agents, Perfume, Phosphonates, Polycarboxylates, Soap, Zeolites, Butylphenyl Methylpropional, Coumarin, Geraniol, Hexyl Cinnamal, Limonene, Linalool",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301870315
Airwick Air Freshener Pure Mediterranean Sun Aerosol 250 Ml,(3),3.7,2.00,Pure Mediterranean Sun,Made in E.U.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/289879842
Ecover Softener Apple Blossom & Almond 50W 1.5L,(77),4.6,4.00,Ecover Fabric So ,"5-15%: Cationic Surfactants, <5%: Perfume (Linalool, Limonene, Geraniol), Lactic Acid, Others: Water, Propylene Glycol, Magnesium Chloride",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297781639
Tesco Reed Diffuser Cotton Fresh,(7),2.1,2.50,Tesco Reed Diffuser Cotton Fresh,"Store away from moisture, heat and direct sunlight    Store upright in a cool place
    ",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/278700691
Tesco Stainless Steel Cleaner 500Ml,(6),3.7,2.00,-,"Tesco Stainless Steel Cleaner 500ml contains amongst other ingredients: <5% Non ionic surfactant, Anionic surfactant, Perfume",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291420328
Tesco Fabric Conditioner Meadow Fresh 1.26L 42Washes,(4),4.8,1.35,*,"5-15% Cationic Surfactants. Also contains: Perfumes, Butylphenyl Methylpropional, Citronellol, Limonene, Hexyl Cinnamal, Preservative: Dodecylguanidine Monohydrochloride. For more information see www.detergentinfo.com",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297472838
Dylon Spray Starch & Easy Iron 300Ml,No ratings yet,Nan,1.50,"Helps fabrics such as shirts and table linens look pristine, whilst taking the hard work of ironing away. Simply spray onto fabric & iron. Its silicone content helps your iron glide over tough creases for a smooth, wrinkle free finish in minimal time.","Perfumes, Benzyl Salicylate, Preservation Agents, Methylchloroisothiazolinone and Methylisothiazolinone, Propellant Propane/Butane",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304381653
Brasso Duraglit Metal Polish Wadding,(2),3.5,2.50,Metal Polish Wadding,"By Appointment to Her Majesty Queen Elizabeth II Manufacturers of Antiseptics, Air Fresheners, Polishes, Cleaners and Laundry Products Reckitt Benckiser plc, Slough",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/255655669
Tesco Laundry Gel Colour 630Ml,(1),5,2.00,Tesco colour bio laundry gel.,"Ingredients: >30% Anionic Surfactants. 5-15% Non-Ionic Surfactants, Soap. <5% Phosphonates. Also contains: Enzymes, Perfume, Butylphenyl Methylpropional, Citronellol, Limonene.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/259640191
Tesco Colour Laundry Tablets 20 Washes 1.16Kg,(14),1.3,2.50,Tesco colour bio laundry detergent tablets,"Ingredients: 5-15% Zeolites, Anionic Surfactants. <5% Polycarboxylates, Phosphonates. Also contains: Enzymes, Perfumes, Citronellol, Benzyl Salicylate.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299624207
Tesco Biological Laundry Detergent Tablets 20 Washes 1160G,(1),4,2.50,Tesco bio laundry detergent tablets,"Ingredients: 15-30% Oxygen-Based Bleaching Agents. 5-15% Anionic Surfactants. <5% Zeolites, Polycarboxylates, Phosphonates. Also contains: Enzymes, Optical Brighteners, Perfumes, Linalool, Citronellol, Benzyl Salicylate.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299624180
Tesco Balm Pocket Tissues 8 Pack,(5),2.4,1.35,Luxury soft Balm pocket tissues,Produced in the U.K.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294958661
Comfort Creations Strawberry Fabric Conditioner 33 Wash 1.16L,(51),4.7,2.00,Open up your senses to a delightful world of fragrance with Comfort Creations Strawberry & Lily Fabric Conditioner.,"5-15% Cationic surfactants. <5% Perfume, Butylphenyl Methylpropional, Hexyl Cinnamal, Amyl Cinnamal, Benzisothiazolinone",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/283023459
Febreze Air Freshener Spray Caribbean Fruits 300Ml,(1158),4.8,2.50,"Febreze Air Freshener Aerosol with Odourclear technology cleans away odours, leaving a light fresh scent. Caribbean Escape fragrance is inspired by the freshness of coconut and other exotic fruits enjoyed on a Caribbean beach enclosed by palm trees. Follow your senses and escape to exotic destinations. With 2x longer lasting scent vs our base air fresheners, Febreze Caribbean Paradise fragrance is inspired by the freshness of coconut and other exotic fruits enjoyed on a Caribbean beach enclosed by palm trees with OdourClear technology doesn’t just mask odours, it truly eliminates them from your home – leaving a beautiful longer lasting fresh scent.  Relax and enjoy this beautiful journey of your senses. Febreze Aerosols are non-flammable and contain 100% natural propellant. This makes them a perfect fit for any room in the house. Try the full range of Febreze products with the unique Odourclear technology, such as Ambi Pur Fabric Refresher and Car Freshener. Also try Ambi Pur 3volution Plugs, for continuous odour elimination up to 90 days.",Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/298866918
Tesco Fabric Conditioner Lavender Dreams 1.26L 42Washes,(6),3.3,1.35,*,"Ingredients: 5-15% Cationic Surfactants. Also contains: Perfumes, Linalool, Coumarin, Citronellol, Benzyl Salicylate, Preservative: Dodecylguanidine Monohydrochloride.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297472850
Kleenex 12 Water Fresh Antibacterial Wet Wipes,(32),4.7,1.00,www.kleenex.co.uk,20 x Wipes,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302554464
Bold 2 In 1 Powder Lotus Flower 2.6 Kilograms,(396),4.8,5.25,"Clean, crisp and natural, Bold Spring Awakening Washing Powder feels like a fresh spring evening has soaked into your fabrics, brimming with notes of blooming flowers. Intensify the irresistible scent and hang your clothes out on the line to dry in the glorious spring sunshine.","5-15% Anionic Surfactants, <5% Non-Ionic Surfactants, Oxygen-Based Bleaching Agents, Phosphonates, Polycarboxylates, Zeolites, Enzymes, Optical Brighteners, Perfumes, Alpha-Isomethyl Ionone, Citronellol",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/282028191
Andrex Skin Kind 16 Roll,(81),4.1,7.00,Our unique CleanRipple™ texture helps to remove bacteria which can cause irritation,"Aqua, Hydrolysed Inulin, DEA PG-Propyl PEG/PPG-20/20 Dimethicone, Trideceth-10, Dimethicone, Phenoxythanol, Simethicone, Malic Acid, Glycerin, Propylene Glycol, Tocopheryl Acetate, PEG-40 Hydrogenated Castor Oil, Trideceth-9, PEG 50 Shea Butter, Lactic Acid, Prunus Amygdalus Dulcis Extract, Chamomilla Recutita Extract, Sodium Benzoate, Sine Adipe Lac, Aloe Barbadensis Extract, Argania Spinosa Oil, Potassium Sorbate, Parfum",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299426782
Price's Open Window Reed Diffuser,(10),3.9,7.00,Reed Diffuser ,By Appointment to Her Majesty The Queen Candlemakers Price's Patent Candles Limited,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/276633393
Persil Non Biological Washing Tablets 20 Washes 1.2 Kilograms,(1),1,5.50,An A.I.S.E. voluntary sustainability initiative,"By Appointment to Her Majesty The Queen Unilever UK Limited, Manufacturers of Food and Household Products, Leatherhead, KT22 7GR",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303168384
